0
21
21
24
23
21
24
24
25
24
21
22
24
22
22
21
21
24
24
21
21
24
23
21
24
25
22
22
21
24
24
22
21
24
22
24
22
24
23
22
24
22
23
22
24
22
24
24
24
23
24
24
24
24
24
22
23
21
21
21
21
21
24
21
22
21
21
24
23
21
24
21
24
24
24
24
24
22
21
21
24
24
21
24
23
22
24
24
24
24
24
21
22
156
23
24
21
24
21
21
21
21
21
24
22
21
24
24
23
23
21
24
24
25
24
23
21
25
21
26
21
23
22
24
24
22
21
22
24
21
24
21
24
22
21
21
21
28
26
24
23
24
21
21
21
24
24
23
24
21
27
24
21
21
21
21
22
23
24
24
23
22
24
21
25
21
25
29
24
21
21
22
24
24
24
21
22
24
25
21
24
21
21
21
22
21
23
24
24
25
156
36
22
22
24
24
23
24
25
22
24
21
21
22
24
21
26
25
24
25
24
24
21
24
21
14
25
21
21
14
25
22
21
22
23
24
23
21
21
24
24
25
24
22
156
24
21
21
25
27
21
22
21
21
24
31
26
24
25
24
26
25
25
26
22
24
24
24
34
22
21
21
21
24
24
22
22
21
21
21
25
21
24
23
22
24
26
24
27
24
24
24
26
14
21
32
14
14
24
24
156
22
21
24
24
24
156
14
21
22
27
24
24
22
24
28
33
24
22
14
30
14
19
19
28
25
21
156
25
24
26
25
26
27
24
25
22
21
24
156
26
25
27
21
24
24
21
21
27
21
25
24
156
21
28
28
28
25
24
25
23
25
156
156
23
28
24
33
26
156
26
26
24
24
26
24
24
156
26
24
34
26
25
27
26
29
156
27
36
156
156
24
27
27
26
19
156
24
27
156
24
156
19
156
27
26
35
27
24
26
26
27
156
27
27
156
33
36
156
27
156
156
27
156
26
156
27
24
24
156
156
33
156
156
24
24
33
156
156
24
24
156
27
27
27
27
156
36
27
27
156
27
27
156
156
156
27
156
27
156
156
156
23
27
27
26
23
27
27
156
36
27
156
27
23
23
156
23
156
23
24
26
156
24
24
156
27
27
27
26
156
26
36
27
31
156
27
156
156
28
27
23
23
28
156
27
156
27
27
36
36
26
156
36
36
156
156
23
27
156
156
35
24
156
27
27
36
156
27
27
36
27
27
156
31
27
24
156
28
27
36
156
31
36
27
29
36
27
29
25
35
36
156
156
27
27
24
156
36
156
28
35
156
156
29
27
156
156
156
26
156
156
156
156
28
21
156
28
31
156
26
156
156
28
156
27
27
156
156
27
27
156
28
156
156
21
27
156
156
156
28
35
28
156
28
28
156
27
156
156
30
156
28
27
156
24
27
156
27
33
27
156
28
156
156
156
156
27
156
156
28
35
156
30
156
156
156
21
156
28
156
28
156
156
36
27
156
156
27
156
156
27
27
31
156
156
28
156
156
27
35
156
28
156
28
23
156
27
156
27
156
23
24
34
35
28
